127.0.0.1 - - [26/Apr/2024:20:07:52 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:07:53 +0800] "GET /api/shop/status HTTP/1.1" 404 99 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:07:53 +0800] "GET /api/order/conditionSearch?page=1&pageSize=10&status=2 HTTP/1.1" 404 109 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:07:53 +0800] "GET /api/workspace/businessData HTTP/1.1" 404 110 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:07:53 +0800] "GET /api/workspace/overviewOrders HTTP/1.1" 404 112 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:07:53 +0800] "GET /api/workspace/overviewSetmeals HTTP/1.1" 404 114 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:07:53 +0800] "GET /api/workspace/overviewDishes HTTP/1.1" 404 112 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:07:53 +0800] "GET /ws/nup7w5n03e9 HTTP/1.1" 404 91 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:07:56 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:07:56 +0800] "GET /api/order/conditionSearch?page=1&pageSize=10&status=2 HTTP/1.1" 404 109 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:07:56 +0800] "GET /api/shop/status HTTP/1.1" 404 99 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
